run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
87,772,2,842,691,701,19.857886755253674,303.79992838128186,1052.0517578125,862.7827758789062,690,18.20330203461624,389.22877169850454,1488.45654296875,1299.1875,1654.584720637431,85.42884331722269
88,541,626,100,195,777,22.047250789898246,295.9010591810029,697.657470703125,717.9757690429688,442,15.706823191960943,453.6464315865367,1777.82421875,1798.143310546875,6340.427597937305,157.74537240553383
89,121,622,664,203,724,21.42814999814479,295.95658538128714,768.9776611328125,726.2366333007812,544,18.166807282514306,546.2824169711994,1983.291015625,1940.55029296875,3261.3427156304824,250.32583158991224
90,894,309,286,705,749,21.98846336684132,300.27390419150373,566.2858276367188,1186.09619140625,609,19.573214636408903,709.6052917962203,1911.245361328125,2531.056396484375,2415.248730432417,409.33138760471655
91,186,102,487,874,928,26.463635148393227,392.9344974746445,1403.8509521484375,702.6865844726562,773,22.733454621833125,556.1120867408347,2342.5986328125,1641.4344482421875,3730.1805265600997,163.17758926619018
92,944,406,642,83,353,11.812168503299636,188.3119221706873,675.7802124023438,626.271240234375,324,11.36047412082943,211.74636456399148,813.6476440429688,764.138671875,451.6943824702048,23.43444239330418
93,22,281,935,463,934,26.972805398605505,406.1985533711367,1253.943115234375,1222.550048828125,914,25.058539349813483,559.6374353210498,1985.0791015625,1953.6866455078125,1914.266048792022,153.43888194991308
94,819,811,118,882,719,22.509062569359873,331.0471352233506,1030.159423828125,772.8667602539062,702,18.51803917754129,750.6492130422617,2426.63916015625,2169.346435546875,3991.023391818584,419.60207781891114
95,262,136,669,533,499,16.133292656294103,275.59673083077536,1382.002685546875,297.1964111328125,408,14.487769874438458,331.2269944252577,1743.906005859375,659.0997314453125,1645.522781855645,55.63026359448236
96,836,666,660,355,362,11.000692481231093,183.85176726928407,681.0695190429688,641.9876708984375,312,9.73304414674858,276.1693205539711,1059.831787109375,1020.7498779296875,1267.648334482512,92.31755328468702
97,117,892,158,285,619,17.41138949397873,240.2904493590095,535.973388671875,711.9878540039062,608,15.819814029236777,357.94522130860156,1127.48876953125,1303.50341796875,1591.5754647419544,117.65477194959206
98,871,19,43,41,829,22.231438451641445,339.69127065826933,1192.599365234375,840.272216796875,829,21.223290357313793,401.08558803640307,1535.9957275390625,1183.6685791015625,1008.1480943276547,61.394317378133735
99,581,931,869,43,956,28.02414317029239,443.3874382324532,1550.52978515625,1591.528076171875,889,25.537878703392348,810.4335189246368,2676.15478515625,2717.15185546875,2486.2644669000438,367.04608069218364
100,381,892,550,182,745,21.456488251463615,382.19749279583243,1486.93408203125,1532.9052734375,711,19.77536705737429,701.0457582510872,2506.07958984375,2552.05322265625,1681.1211940893263,318.8482654552548
